0.01241005814122363,0.13879667929614378,0.17664912186941076,0.12396919854528643,0.06935217689605852,0.14660890701729415,0.08922740484922412,
0.008432340144814728,0.0841927328789281,0.1186754476906628,0.09508700577159827,0.03920337344946197,0.09884639708367463,0.06993545181455785,
0.005015124428180345,0.050015173501164356,0.07071513193698512,0.06519671497229626,0.018453113020418802,0.053593142422786025,0.0429341898371701,
0.0029622977694633693,0.02948456376238362,0.042632744576945325,0.03826227471669652,0.011800021358287458,0.02946896105534885,0.026089300698140406,
0.0020325955315113014,0.018461324645943817,0.02571414044894525,0.02290622444496973,0.01780765810387278,0.019521193654115507,0.017545190592831026,
0.0013781655099901003,0.010805712713901176,0.016075710101662345,0.01453914100154715,0.012194653582453755,0.01613657781524001,0.012938135384601578,
9.487504974308806E-4,0.00692622486449121,0.01021481392873489,0.009162298269374794,0.008290589069783265,0.0124193103150401,0.009911793398428568,
7.091607672310966E-4,0.004669044680104976,0.00672014741108631,0.007423502207098101,0.005557024798556196,0.012146902367575527,0.006033024569444685,
6.231858141900307E-4,0.0031365456549086197,0.004435871778764319,0.0069328116297591525,0.0028851226877703597,0.011688003958322557,0.008312793141876836,
6.732265563399363E-4,0.0021963195236927237,0.0030376758393822144,0.0032834064474326612,0.012799771265039377,0.01314835226781715,0.005928068037032047,
6.320641316998231E-4,0.0015929234316804624,0.0021697555399019385,0.003999763457673608,0.012143851864724971,0.013426710308130321,0.0045908432998780805,
4.584596561076656E-4,0.001362855851386822,0.0015333700493480183,0.001838053070736495,0.007404523351820446,0.012011051153356588,0.0033577258898115653,
3.016479571068703E-4,0.0012905846217340108,0.0011857165436276356,0.00232514593530941,0.0023972798121658376,0.007657642045091513,0.0032425084684838132,
3.439724320288208E-4,0.0013286410416546357,8.517951791433758E-4,0.0028862208946100424,0.004745604884079682,0.008269893234856177,0.002556190687385338,
4.2679322141843157E-4,0.0010768660483889067,6.496499742733048E-4,0.002411151591788067,0.006396661804764589,0.010587890126643774,0.00448537373924725,
8.054809310291275E-4,8.322415116532587E-4,4.8161574107819226E-4,0.0018669749928058854,0.03012151142737715,0.011059536484951428,0.0039669757038817395,
7.968684962041876E-4,5.293095082451151E-4,3.6707008604418317E-4,9.004680529782798E-4,0.03245310106977318,0.010801589999075472,0.002760571056135028,
6.689029765893421E-4,4.073301262931322E-4,2.783031337675137E-4,0.0010139204683371774,0.024892923424803294,0.009114372968063406,0.0044273284740960015,
