CC,-1,0,0,0,
FC,27,4,0,0,
FC,27,3,0,0,
FC,0,3,0,0,
FC,0,3,0,0,
FC,0,3,0,0,
FC,0,3,0,0,
FC,0,3,0,0,
CC,-1,0,0,0,
FC,0,3,0,0,
FC,0,3,0,0,
FC,0,3,0,0,
FC,0,3,0,0,
FC,0,3,0,0,
FC,0,3,0,0,
FC,0,3,0,0,
FC,0,3,0,0,
FC,0,3,0,0,
FC,0,3,0,0,
FC,0,3,0,0,
FC,0,3,0,0,
FC,0,3,0,0,
FC,0,3,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FF,-1,0,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FF,-1,0,0,0,
FC,0,2,0,0,
FC,0,2,0,1,
FC,0,2,0,1,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,1,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,1,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,1,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,1,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,1,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FF,-1,0,0,0,
FC,0,2,0,1,
FC,0,2,0,1,
FC,0,2,0,1,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,1,
FC,0,2,0,0,
FC,0,2,0,1,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,1,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,2,0,0,
FC,0,1,0,0,
FC,0,1,0,0,
FC,0,1,0,1,
FC,0,1,0,0,
FC,0,1,0,0,
FC,0,1,0,0,
FC,0,1,0,0,
FC,0,1,0,0,
FC,0,1,0,0,
FC,0,1,0,0,
FC,0,1,0,0,
FC,0,1,0,1,
FC,0,1,0,0,
FC,0,1,0,0,
FC,0,1,0,0,
FC,0,1,0,0,
FC,0,1,0,0,
FC,0,1,0,0,
FC,0,1,0,1,
FC,0,1,0,0,
FC,0,1,0,0,
FC,0,1,0,0,
FC,0,1,0,0,
FC,0,1,0,0,
FC,0,1,0,0,
FC,0,1,0,0,
FC,0,1,0,0,
FC,0,1,0,0,
FF,-1,0,0,0,
FC,0,1,0,1,
