CC,-1,0,0,0,
CC,-1,0,0,0,
FC,4,22,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FC,14,22,0,1,
CC,-1,0,0,0,
FC,14,22,0,1,
FC,14,22,0,1,
FC,14,22,0,1,
CC,-1,0,0,0,
FC,9,22,0,1,
FC,0,22,0,1,
FC,0,22,0,1,
FC,0,22,0,1,
CC,-1,0,0,0,
FC,0,21,0,1,
CC,-1,0,0,0,
CC,-1,0,0,0,
FC,0,21,0,1,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FC,9,21,0,1,
FC,0,21,0,1,
FC,0,21,0,1,
FC,0,21,0,1,
CC,-1,0,0,0,
FC,0,21,0,1,
FC,0,21,0,1,
FC,1,21,0,1,
CC,-1,0,0,0,
FC,10,21,0,1,
FC,0,21,0,1,
FC,0,21,0,1,
CC,-1,0,0,0,
FC,0,21,0,1,
CC,-1,0,0,0,
CC,-1,0,0,0,
FC,13,21,0,1,
FC,0,21,0,1,
CC,-1,0,0,0,
CC,-1,0,0,0,
FC,0,21,0,1,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FC,13,21,0,1,
FC,0,21,0,1,
FC,0,21,0,1,
CC,-1,0,0,0,
FC,1,21,0,1,
FC,1,21,0,1,
FC,2,21,0,1,
CC,-1,0,0,0,
FC,2,21,0,1,
FC,2,21,0,1,
FC,2,21,0,1,
FC,2,21,0,1,
CC,-1,0,0,0,
FC,2,21,0,1,
CC,-1,0,0,0,
CC,-1,0,0,0,
FC,2,21,0,1,
CC,-1,0,0,0,
CC,-1,0,0,0,
FC,2,21,0,1,
FC,2,21,0,1,
FC,2,21,0,1,
CC,-1,0,0,0,
FC,2,21,0,1,
CC,-1,0,0,0,
FC,2,21,0,1,
FC,2,21,0,1,
FC,3,21,0,1,
FC,3,21,0,1,
FC,3,21,0,1,
FC,3,21,0,1,
CC,-1,0,0,0,
FC,3,21,0,1,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
FC,3,21,0,1,
CC,-1,0,0,0,
FC,3,21,0,1,
CC,-1,0,0,0,
FC,3,21,0,1,
CC,-1,0,0,0,
FC,3,21,0,1,
FC,3,21,0,1,
CC,-1,0,0,0,
FC,17,21,0,1,
FC,19,21,0,1,
CC,-1,0,0,0,
FC,12,21,0,1,
CC,-1,0,0,0,
CC,-1,0,0,0,
FC,12,21,0,1,
FC,12,21,0,1,
FC,0,21,0,1,
CC,-1,0,0,0,
FC,12,21,0,1,
FC,12,21,0,1,
CC,-1,0,0,0,
CC,-1,0,0,0,
CC,-1,0,0,0,
