0.4925426307099273,0.08339147347328857,0.21522597711891983,0.14942569397194042,0.044499486145778505,
0.3439976512950443,0.05466299344017012,0.16000361910670563,0.09846231205620977,0.030868726691958774,
0.23464905635857553,0.03889345178346735,0.11252530039474087,0.06346835961277235,0.01976194456759494,
0.1629158174085218,0.02784930397952199,0.07991636832316176,0.042185750839056846,0.012964394266781198,
0.11477216427859177,0.020039087990468513,0.057250021899080496,0.028815516860083185,0.008667537528959568,
0.08188611642166692,0.014499985728266572,0.041368020043149135,0.020135329447828372,0.005882781202422848,
0.05908010823355479,0.010554738802497628,0.030148615766838728,0.014333856172532973,0.00404289749168547,
0.04305452516372762,0.0077300763341655405,0.022156441599495445,0.010359505178719777,0.0028085020513468574,
0.031661183641951904,0.005696338403078373,0.01641559183568212,0.007579542955960701,0.00196971044723071,
0.023475857581415543,0.004223580208515847,0.012258104960955985,0.005600732312277164,0.0013934400996665488,
0.017539351160924227,0.0031508327123593747,0.009223290169928497,0.004171564185722558,9.936640929137975E-4,
0.013196649246419449,0.0023648919557759792,0.006990873107231445,0.003126982760032744,7.139014233792814E-4,
0.009994850932810984,0.0017857403065874335,0.005336419199204843,0.002356113276973714,5.165781500449935E-4,
0.007617230092314347,0.0013565177861321119,0.004101420824370891,0.0017828847045977703,3.7640677721357434E-4,
0.005839968596481702,0.00103660257564595,0.003173076251138649,0.001354100819403649,2.7618895029345376E-4,
0.004503372522445159,7.968171967980849E-4,0.00247051479403982,0.0010319264175120957,2.0411411409515743E-4,
0.003492482600606195,6.160919149698286E-4,0.001935340765317125,7.890513207601726E-4,1.5199859955906874E-4,
0.0027238614156937986,4.791309629069519E-4,0.00152509292413507,6.05512874939195E-4,1.1412465371258226E-4,
0.0021364921281517516,3.747719444950003E-4,0.0012086870992084003,4.665661121140685E-4,8.646697233428224E-5,
0.0016854452758055171,2.948266635087553E-4,9.632179057762587E-4,3.6122843925844825E-4,6.61722672620548E-5,
0.0013374291300329317,2.3325794900342056E-4,7.716986607395567E-4,2.8126679385697594E-4,5.1205726432978544E-5,
0.0010676347206715236,1.8559214239622596E-4,6.21453527561387E-4,2.204804464693692E-4,4.010860424454144E-5,
8.574793732177028E-4,1.4849769268046104E-4,5.029661935260703E-4,1.7418498433736476E-4,3.183050267380684E-5,
6.929796177513458E-4,1.1948141104160494E-4,4.090502199748222E-4,1.388356690955788E-4,2.561231763933985E-5,
5.635688890689261E-4,9.66684733606815E-5,3.342475013604264E-4,1.1174904262460808E-4,2.0903871723210095E-5,
4.6123227264411606E-4,7.86423197676586E-5,2.7438949358639056E-4,9.089494627265335E-5,1.7305513017413545E-5,
3.798691007585861E-4,6.43275961192249E-5,2.2627529271066922E-4,7.473978827740557E-5,1.4526423651286411E-5,
3.148205807809107E-4,5.290416980532036E-5,1.874340946911148E-4,6.212763520597575E-5,1.2354681078499809E-5,
2.6251784120143954E-4,4.374368299321616E-5,1.5594893980849564E-4,5.218956423679183E-5,1.0635654162935911E-5,
2.2021844925330385E-4,3.6362525720592414E-5,1.303252171450964E-4,4.427435156860955E-5,9.256354819005465E-6,
1.858083430575893E-4,3.0386825139007113E-5,1.0939203941431876E-4,3.789540514047E-5,8.134073363793414E-6,
1.5765240971473324E-4,2.5526266850588412E-5,9.222788610709349E-5,3.2690144656270896E-5,7.208112100780456E-6,
1.3448142553347083E-4,2.1554436062115077E-5,7.810425797046051E-5,2.8388962122606055E-5,6.4337693782891785E-6,
1.1530629856001499E-4,1.8293992142513608E-5,6.644276762052685E-5,2.4791575531947634E-5,5.777963265026905E-6,
9.935288933366415E-5,1.5605441417065617E-5,5.6782303607929E-5,2.1749092469251133E-5,5.2160518394183905E-6,
8.60123909055498E-5,1.3378599759333046E-5,4.875378396857151E-5,1.9150480006408686E-5,4.7295271712365464E-6,
7.480350294567092E-5,1.152607409645975E-5,4.206065532543595E-5,1.691242678446303E-5,4.304346739312189E-6,
6.534356301262559E-5,9.978265371465711E-6,3.646376210115941E-5,1.4971806482876767E-5,3.929729057123691E-6,
5.7326489656789826E-5,8.679522629410655E-6,3.1769554996071493E-5,1.3280125629754351E-5,3.5972864015533264E-6,
5.050591026565294E-5,7.585171446776528E-6,2.7820862554795094E-5,1.1799474815366773E-5,3.3004014487145404E-6,
4.468223686508549E-5,6.659209040235038E-6,2.448963873224119E-5,1.0499609470617164E-5,3.0337796219920994E-6,
3.969274832404397E-5,5.872509651820945E-6,2.1671240407418863E-5,9.355870851154323E-6,2.7931274136498392E-6,
3.540396153667683E-5,5.201421970180226E-6,1.9279894464011162E-5,8.347724541973518E-6,2.574920560511925E-6,
3.1705744789073767E-5,4.626668865417484E-6,1.7245093577976038E-5,7.4577463607223135E-6,2.3762359849579298E-6,
2.850675670437165E-5,4.132481104543943E-6,1.5508719954649667E-5,6.670926868988764E-6,2.1946287761892758E-6,
2.5730893631689967E-5,3.7059128160181573E-6,1.4022741876108191E-5,5.974198071255957E-6,2.0280408683076618E-6,
2.331450440843706E-5,3.336298636336569E-6,1.2747362688866602E-5,5.356111100522847E-6,1.874731982711043E-6,
2.120418959899689E-5,3.0148216943933744E-6,1.164952847100499E-5,4.8066132079221885E-6,1.733226225676339E-6,
1.9355046780715976E-5,2.7341686062905974E-6,1.0701721063467818E-5,4.316887356387413E-6,1.602269754570149E-6,
1.772925739767388E-5,2.4882530104909496E-6,9.880978922165141E-6,3.879229102699735E-6,1.4807963623180537E-6,
1.6294936568135075E-5,2.27199327723978E-6,9.168100460899529E-6,3.4869439907286945E-6,1.3678988392670705E-6,
1.5025186877550831E-5,2.0811331807667164E-6,8.546994048822003E-6,3.1342549751820113E-6,1.2628046727801004E-6,
1.3897312047029986E-5,1.912096755659795E-6,8.00414623292454E-6,2.8162139333626075E-6,1.164855125083045E-6,
1.2892157539969176E-5,1.7618704412696947E-6,7.528185555781982E-6,2.5286144899606634E-6,1.0734870529568362E-6,
1.199356433050722E-5,1.6279086521022637E-6,7.109529640405434E-6,2.267908669033539E-6,9.882173689659814E-7,
1.1187881120935344E-5,1.508053110914729E-6,6.740082129782933E-6,2.0311172960930775E-6,9.086285841446057E-7,
1.0463550333710069E-5,1.4004670897347864E-6,6.4129823892976895E-6,1.815744172915083E-6,8.343566817625086E-7,
9.81078179266693E-6,1.3035851059551975E-6,6.122412513395442E-6,1.6197026524836728E-6,7.650815208326168E-7,
9.221258427602712E-6,1.2160691365271047E-6,5.863428874242511E-6,1.4412426427480004E-6,7.005177740850977E-7,
8.687887138287702E-6,1.136772488531031E-6,5.6318224442499015E-6,1.2788847345163975E-6,6.404074709903729E-7,
8.204588545644045E-6,1.0647098580838577E-6,5.424002554675036E-6,1.1313622559902781E-6,5.845138768948741E-7,
7.76612064694726E-6,9.990324371861026E-7,5.236899931436268E-6,9.97571726283978E-7,5.326165520409106E-7,
7.367932066652543E-6,9.390071578427683E-7,5.067885657412322E-6,8.765317932535225E-7,4.845074581439294E-7,
7.006041033287654E-6,8.839993385692646E-7,4.91470332873401E-6,7.673503812574161E-7,4.3998798472696285E-7,
6.6769365466822365E-6,8.334581371494177E-7,4.775412164832871E-6,6.69199475546091E-7,3.98866769153857E-7,
6.377498487639427E-6,7.869043243940167E-7,4.648339229898195E-6,5.812967460121481E-7,3.609581873350675E-7,
6.1049336943398925E-6,7.439199827284861E-7,4.532039246846689E-6,5.028930674398228E-7,3.26081397324894E-7,
5.856725301956614E-6,7.041398052633796E-7,4.425260748906846E-6,4.332649223083678E-7,2.940598254780202E-7,
5.630592919932148E-6,6.672437290963155E-7,4.326917529923886E-6,3.7171066674710976E-7,2.64720994164836E-7,
5.4244615046270395E-6,6.329506836948951E-7,4.236064531658305E-6,3.1754968850306156E-7,2.378966007707773E-7,
5.236437069239197E-6,6.01013273521633E-7,4.151877451986481E-6,2.7012357442578E-7,2.134227693053022E-7,
5.064787651688935E-6,5.712132452855738E-7,4.073635477893391E-6,2.2879852061375945E-7,1.9114040789620998E-7,
4.907928227783118E-6,5.433576157291056E-7,4.0007066461875215E-6,1.929683485994662E-7,1.708956172670242E-7,
4.764408505196456E-6,5.172753567755047E-7,3.932535416788487E-6,1.620576250484855E-7,1.525401065839797E-7,
4.632902758660624E-6,4.928145520453875E-7,3.868632111322311E-6,1.3552451179769308E-7,1.3593158349523316E-7,
4.512201064801552E-6,4.698399528941441E-7,3.808563926106638E-6,1.1286309126568799E-7,1.2093409453508134E-7,
4.401201464622931E-6,4.4823087380837243E-7,3.7519472754886797E-6,9.360501513305655E-8,1.0741830019282199E-7,
4.2989027224452615E-6,4.278793766621063E-7,3.6984412605455767E-6,7.732040945249036E-8,9.526167578508873E-8,
4.204397463314946E-6,4.086887013518037E-7,3.647742090725903E-6,6.361803640351583E-8,8.434863483372354E-8,
4.11686555865397E-6,3.905719069956079E-7,3.599578313232742E-6,5.214476242705698E-8,7.457057599856266E-8,
4.035567695090478E-6,3.7345069343386147E-7,3.5537067277551107E-6,4.258441605066772E-8,6.58258578508381E-8,
3.959839107184708E-6,3.5725437740964895E-7,3.5099088832250636E-6,3.465613852161802E-8,5.8019708028376946E-8,
3.889083484592255E-6,3.4191900169388077E-7,3.467988069311186E-6,2.8112338855263344E-8,5.106407473192532E-8,
3.822767081348899E-6,3.2738655866960737E-7,3.4277667288424666E-6,2.27363645859774E-8,4.4877429250848E-8,
3.7604130624421815E-6,3.1360431263586125E-7,3.389084228663004E-6,1.8339992754195504E-8,3.9384528389120577E-8,
3.7015961234020165E-6,3.005242073961611E-7,3.351794935972652E-6,1.4760834601749202E-8,3.451614543145464E-8,
3.645937414552287E-6,2.8810234764471207E-7,3.3157665552587258E-6,1.185973388737515E-8,3.020877776147443E-8,
3.5930997946801283E-6,2.762985443092369E-7,3.280878687714476E-6,9.518224136217072E-9,2.6404338520198248E-8,
3.542783430666897E-6,2.6507591541015844E-7,3.2470215807808004E-6,7.636095619836195E-9,2.3049838856102105E-8,
3.4947217511470347E-6,2.544005351775362E-7,3.214095040308974E-6,6.129109226084587E-9,2.009706643444049E-8,
3.4486777542589825E-6,2.442411251792668E-7,3.182007481942653E-6,4.926882145415946E-9,1.750226499164669E-8,
3.4044406625301434E-6,2.345687820726728E-7,3.1506751018148634E-6,3.970959764471604E-9,1.5225818878135853E-8,
3.3618229121012986E-6,2.2535673732551796E-7,3.12002114959289E-6,3.2130794294297102E-9,1.323194575346104E-8,
3.320657459013121E-6,2.1658014488636994E-7,3.089975289435118E-6,2.613624797143431E-9,1.1488399894489743E-8,
3.2807953820074513E-6,2.0821589331288534E-7,3.0604730365224387E-6,2.140264212704415E-9,9.966187959422908E-9,
3.24210375927716E-6,2.0024243933778324E-7,3.0314552586637513E-6,1.7667627589423345E-9,8.639298516682532E-9,
3.204463795546675E-6,1.9263966024392822E-7,3.0028677339975395E-6,1.4719551090742657E-9,7.484446196133089E-9,
3.1677691757026554E-6,1.8538872276777712E-7,2.9746607571310812E-6,1.2388648587299367E-9,6.480830945066663E-9,
3.131924621661603E-6,1.7847196653578862E-7,2.9467887871547724E-6,1.0539554061725881E-9,5.609912564869107E-9,
3.09684463020864E-6,1.7187280030440629E-7,2.919210131951132E-6,9.064974942896604E-10,4.855200458812123E-9,
3.0624523708561815E-6,1.6557560948573712E-7,2.8918866639905637E-6,7.880390514763609E-10,4.2020583284041495E-9,
3.0286787243889065E-6,1.5956567363556648E-7,2.864783563522107E-6,6.919638237067642E-10,3.63752340752585E-9,
2.9954614444597515E-6,1.5382909274632704E-7,2.8378690856454916E-6,6.131263551654912E-10,3.1501397127674256E-9,
2.9627444263354577E-6,1.4835272132559586E-7,2.811114348247914E-6,5.475520532875073E-10,2.7298047086606183E-9,
2.9304770686278157E-6,1.4312410937485406E-7,2.784493138230093E-6,4.921922910943701E-10,2.367628731774281E-9,
2.898613715467717E-6,1.3813144948071205E-7,2.757981733802888E-6,4.4472570060744463E-10,2.055806483509553E-9,
2.867113168116489E-6,1.3336352933418964E-7,2.7315587409415513E-6,4.0339795719328885E-10,1.7874998835545878E-9,
2.835938256436017E-6,1.2880968906987313E-7,2.705204942374761E-6,3.668934206567575E-10,1.5567315707259186E-9,
2.8050554618927598E-6,1.2445978289220955E-7,2.6789031576871883E-6,3.342329702975098E-10,1.3582883430643565E-9,
2.774434584919518E-6,1.203041445170064E-7,2.6526381133197303E-6,3.046932410836047E-10,1.1876338416976818E-9,
2.744048450476845E-6,1.1633355601162424E-7,2.6263963214272863E-6,2.777432361847811E-10,1.0408298017499785E-9,
2.713872646522438E-6,1.12539219664962E-7,2.600165966680117E-6,2.529949605980998E-10,9.144652167608481E-10,
2.6838852908744222E-6,1.0891273256159657E-7,2.5739368002254235E-6,2.30165297881613E-10,8.055927895204114E-10,
2.6540668226156276E-6,1.0544606356777968E-7,2.547700040131877E-6,2.090468448365673E-10,7.116720711345954E-10,
2.6243998147531218E-6,1.0213153247587338E-7,2.5214482777208464E-6,1.8948583602294295E-10,6.305187203788534E-10,
2.594868805334137E-6,9.896179107335441E-8,2.4951753892737312E-6,1.7136564011990494E-10,5.602593469310494E-10,
2.5654601446330166E-6,9.592980593648624E-8,2.4688764526608537E-6,1.5459460186994106E-10,4.992914338066735E-10,
2.5361618563767976E-6,9.302884276271725E-8,2.4425476685029767E-6,1.3909724491106704E-10,4.462478661926393E-10,
2.5069635112698352E-6,9.025245208265687E-8,2.4161862855122715E-6,1.2480804938735096E-10,3.9996562551914105E-10,
2.4778561113397256E-6,8.759445620260739E-8,2.3897905297178056E-6,1.1166718069472669E-10,3.594582386177151E-10,
2.4488319838255516E-6,8.504893724941108E-8,2.3633595372962423E-6,9.961767778211713E-11,3.238916021159023E-10,
2.4198846835216846E-6,8.261022619929559E-8,2.336893290774758E-6,8.860371621196726E-11,2.925628314186542E-10,
2.39100890263167E-6,8.027289278568956E-8,2.310392558386902E-6,7.856964714635744E-11,2.648818119326305E-10,
2.362200387332234E-6,7.80317361908538E-8,2.2838588364022407E-6,6.945958214117777E-11,2.403551569982241E-10,
2.3334558603296967E-6,7.588177643700226E-8,2.257294294241616E-6,6.121734837755393E-11,2.185723027010257E-10,
2.304772948814467E-6,7.381824639895323E-8,2.2307017222393467E-6,5.3786682266925406E-11,1.9919349390014095E-10,
2.276150117272862E-6,7.183658436925328E-8,2.2040844819015053E-6,4.7111563467255106E-11,1.8193943863598445E-10,
2.2475866046997496E-6,6.993242711238549E-8,2.1774464585400054E-6,4.1136617964684085E-11,1.6658242939362936E-10,
2.2190823658016218E-6,6.810160335365051E-8,2.1507920161588005E-6,3.5807539583595294E-11,1.5293874958714284E-10,
2.190638015836284E-6,6.634012764808138E-8,2.1241259544909865E-6,3.1071495162872734E-11,1.408622020530386E-10,
2.1622547787788194E-6,6.464419458656306E-8,2.0974534680881253E-6,2.6877490774872806E-11,1.3023861335635791E-10,
2.1339344385253843E-6,6.301017329504571E-8,2.070780107361527E-6,2.3176685460485618E-11,1.209811833514119E-10,
2.105679292905485E-6,6.14346021909107E-8,2.044111741505155E-6,1.9922645695722416E-11,1.1302656372360966E-10,
2.077492110272416E-6,5.991418396149414E-8,2.0174545232099312E-6,1.7071538701730102E-11,1.0633156228893549E-10,
2.049376088480234E-6,5.844578073526596E-8,1.990814855097191E-6,1.4582266142777128E-11,1.0087038163485192E-10,
2.0213348160768976E-6,5.702640941794166E-8,1.9641993578054918E-6,1.2416542088790061E-11,9.663231137526763E-11,
1.9933722355553826E-6,5.565323716912315E-8,1.937614839662735E-6,1.0538920587872533E-11,9.361980293636614E-11,
1.9654926085241503E-6,5.432357699852441E-8,1.911068267882195E-6,8.916779027680475E-12,9.184686440297648E-11,
1.937700482672448E-6,5.303488346217177E-8,1.8845667412257854E-6,7.520263794183966E-12,9.133772069660668E-11,
1.9100006604122825E-6,5.178474844215413E-8,1.8581174640740977E-6,6.322204750492453E-12,9.212569128004007E-11,
1.882398169101786E-6,5.0570896994603514E-8,1.8317277218587026E-6,5.2980047858236815E-12,9.42522436939692E-11,
1.854898232750234E-6,4.939118325492153E-8,1.8054048577983318E-6,4.425510275879761E-12,9.776618670487361E-11,
1.8275062451260544E-6,4.8243586387078326E-8,1.779156250899488E-6,3.684867763579742E-12,1.0272297172432468E-10,
1.8002277441861255E-6,4.7126206570890135E-8,1.752989295168239E-6,3.058371578030127E-12,1.0918407541834791E-10,
1.773068387758508E-6,4.6037261017626264E-8,1.726911379994081E-6,2.53030650806764E-12,1.1721644029249212E-10,
1.7460339304166046E-6,4.497508000926291E-8,1.700929871664898E-6,2.086789035304965E-12,1.2689195340851775E-10,
1.7191302014823636E-6,4.393810295680838E-8,1.675052095969063E-6,1.7156100513043819E-12,1.3828694644087313E-10,
1.6923630841097115E-6,4.2924874473958115E-8,1.6492853218513582E-6,1.4060814371416357E-12,1.5148170295806369E-10,
1.665738495396581E-6,4.193404046520383E-8,1.6236367460817178E-6,1.1488883850310255E-12,1.665599612742448E-10,
1.6392623674819949E-6,4.0964344226478186E-8,1.5981134789032744E-6,9.359488854984717E-13,1.8360840335665372E-10,
1.6129406295899205E-6,4.001462255921835E-8,1.5727225306270066E-6,7.602814107879409E-13,2.0271612228489152E-10,
1.5867791909774998E-6,3.9083801898318285E-8,1.5474707991351755E-6,6.158814766604862E-13,2.239740625295052E-10,
1.5607839247623977E-6,3.817089445638163E-8,1.5223650582696035E-6,4.976074671396691E-13,2.4747442894565864E-10,
1.5349606525891998E-6,3.727499438618933E-8,1.4974119470652547E-6,4.0107586306540166E-13,2.7331006189258037E-10,
1.5093151301160792E-6,3.639527396534005E-8,1.4726179598076623E-6,3.2256580971326054E-13,3.015737772672058E-10,
1.483853033289387E-6,3.553097980650132E-8,1.4479894368786308E-6,2.589327976016182E-13,3.323576714572689E-10,
1.4585799453889216E-6,3.4681429097372405E-8,1.4235325563679678E-6,2.075311036977323E-13,3.6575239247794557E-10,
1.4335013448181558E-6,3.384600587471074E-8,1.3992533264193992E-6,1.6614454667644834E-13,4.018463794990951E-10,
1.4086225936258052E-6,3.302415733887965E-8,1.3751575782877924E-6,1.3292504419473917E-13,4.407250740888884E-10,
1.3839489267390886E-6,3.2215390212309E-8,1.3512509600810923E-6,1.0633841660940552E-13,4.824701072708648E-10,
1.3594854418933012E-6,3.1419267148168946E-8,1.3275389311609082E-6,8.511685934913066E-14,5.271584673647346E-10,
1.335237090245533E-6,3.063540319493689E-8,1.304026757178824E-6,6.821750076038316E-14,5.748616542713546E-10,
1.3112086676571758E-6,2.9863462321701786E-8,1.2807195057225164E-6,5.47864677613782E-14,6.256448264900357E-10,
1.2874048066390633E-6,2.910315401047344E-8,1.257622042553031E-6,4.412790012202547E-14,6.795659476588118E-10,
1.2638299689416687E-6,2.8354229920777165E-8,1.234739028403619E-6,3.5677378837775366E-14,7.366749398937305E-10,
1.240488438787415E-6,2.7616480631381477E-8,1.2120749163252971E-6,2.8979264555925104E-14,7.97012851471732E-10,
1.2173843167285452E-6,2.6889732464743194E-8,1.1896339495496151E-6,2.36674771799527E-14,8.606110467095512E-10,
1.1945215141283167E-6,2.61738443993454E-8,1.1674201598537637E-6,1.9449284019091603E-14,9.274904259236061E-10,
1.171903748252429E-6,2.5468705073996497E-8,1.1454373664032312E-6,1.6091701605897992E-14,9.97660683499771E-10,
1.149534537961668E-6,2.4774229888831857E-8,1.1236891750507652E-6,1.3410154411553604E-14,1.071119611916599E-9,
1.1274172000006227E-6,2.4090358207235803E-8,1.102178978074811E-6,1.125906969191805E-14,1.1478524595062116E-9,
1.1055548458696553E-6,2.3417050661864544E-8,1.080909954334357E-6,9.524123568598048E-15,1.2278313493102105E-9,
1.0839503792695075E-6,2.27542865684478E-8,1.0598850698189775E-6,8.115886499001278E-15,1.311014766195825E-9,
1.0626064941128738E-6,2.2102061450137642E-8,1.039107078579338E-6,6.964647208431692E-15,1.3973471187509293E-9,
1.0415256730894608E-6,2.1460384675010784E-8,1.0185785240161153E-6,6.016222990974912E-15,1.4867583821117472E-9,
1.0207101867703973E-6,2.0829277208528904E-8,9.98301740506217E-7,5.228590156957631E-15,1.5791638270613367E-9,
1.0001620932454725E-6,2.0208769482673753E-8,9.782788553534328E-7,4.569191999019714E-15,1.6744638401739383E-9,
9.798832382743748E-7,1.9598899383074912E-8,9.585117910395028E-7,4.012802793880906E-15,1.7725438389944051E-9,
9.598752559410018E-7,1.8999710354373804E-8,9.390022677614895E-7,3.539844810970932E-15,1.8732742852937856E-9,
9.401395697943018E-7,1.8411249624868648E-8,9.197518062355484E-7,3.1350719169915033E-15,1.9765107988129095E-9,
9.206773944594645E-7,1.783356654935437E-8,9.007617307508197E-7,2.786547477640395E-15,2.0820943727428445E-9,
9.014897377028945E-7,1.726671107027446E-8,8.820331724562703E-7,2.484856837417883E-15,2.1898516914929486E-9,
8.825774029318225E-7,1.671073229603778E-8,8.635670728630597E-7,2.2225051133118747E-15,2.2995955502199304E-9,
8.639409921097145E-7,1.616567719457798E-8,8.453641875469719E-7,1.9934602198087795E-15,2.4111253747044574E-9,
8.455809090669816E-7,1.5631589401372553E-8,8.274250900335119E-7,1.792808619912273E-15,2.524227839288472E-9,
8.274973631869007E-7,1.5108508138679968E-8,8.097501758521831E-7,1.6164977429721042E-15,2.638677579539811E-9,
8.096903734426494E-7,1.4596467244342913E-8,7.923396667415505E-7,1.461144410666833E-15,2.7542379956116583E-9,
7.921597727652206E-7,1.409549430702756E-8,7.751936149929863E-7,1.323892882437256E-15,2.870662141313778E-9,
7.749052127171846E-7,1.3605609904775321E-8,7.583119079169454E-7,1.2023098533645853E-15,2.987693693154092E-9,
7.579261684477833E-7,1.3126826943498466E-8,7.416942724170502E-7,1.094306614709164E-15,3.1050679929279123E-9,
7.412219439071079E-7,1.2659150092229274E-8,7.253402796601099E-7,9.980809222012328E-16,3.2225131566878194E-9,
7.247916772920175E-7,1.2202575310474274E-8,7.092493498269922E-7,9.120729734618888E-16,3.3397512424779638E-9,
7.086343467006103E-7,1.1757089464765101E-8,6.934207569323368E-7,8.349313935964073E-16,3.456499468577069E-9,
6.927487759672301E-7,1.1322670029060086E-8,6.778536336990656E-7,7.654862037009477E-16,3.57247147361822E-9,
6.771336406577198E-7,1.0899284865835016E-8,6.625469764794772E-7,7.027266473285488E-16,3.687378609680849E-9,
6.617874741925071E-7,1.0486892082664913E-8,6.474996502049739E-7,6.457824304422212E-16,3.800931259085887E-9,
6.467086740795753E-7,1.008543996001463E-8,6.327103933600706E-7,5.939073302497234E-16,3.9128401655826024E-9,
6.318955082279136E-7,9.694866946103021E-9,6.181778229648696E-7,5.464645603911412E-16,4.022817770476527E-9,
6.173461213199229E-7,9.315101713643486E-9,6.039004395590686E-7,5.029134908810639E-16,4.130579544297323E-9,
6.030585412170105E-7,8.946063274230116E-9,5.898766321752683E-7,4.627974501891024E-16,4.2358453047147435E-9,
5.890306853773276E-7,8.587661145928103E-9,5.761046832940402E-7,4.257325443458661E-16,4.338340511626723E-9,
5.752603672627821E-7,8.239795569286525E-9,5.625827737715605E-7,3.913973781277754E-16,4.437797530537629E-9,
5.617453027138611E-7,7.90235776750308E-9,5.493089877309916E-7,3.595236933732464E-16,4.533956855842751E-9,
5.484831162722202E-7,7.575230246077226E-9,5.362813174102979E-7,3.298878846723349E-16,4.6265682859570585E-9,
5.354713474316722E-7,7.258287128118708E-9,5.234976679586077E-7,3.023034059825305E-16,4.715392042642342E-9,
5.227074567998088E-7,6.9513945207450004E-9,5.109558621747424E-7,2.7661405133231767E-16,4.800199827707268E-9,
5.101888321537706E-7,6.6544109086142E-9,4.986536451819764E-7,2.526880828162124E-16,4.880775810491975E-9,
4.979127943727845E-7,6.3671875707046064E-9,4.865886890311855E-7,2.304131709139812E-16,4.956917540481204E-9,
4.858766032348036E-7,6.089569016494495E-9,4.747585972286454E-7,2.096920956943777E-16,5.0284367799715485E-9,
4.740774630642037E-7,5.8213934382526566E-9,4.631609091832137E-7,1.9043917912157732E-16,5.095160252298155E-9,
4.6251252821760334E-7,5.562493175482137E-9,4.5179310456741115E-7,1.7257734885438476E-16,5.156930302132694E-9,
4.511789083982902E-7,5.312695188431169E-9,4.406526075889927E-7,1.5603579968532021E-16,5.21360546483047E-9,
4.4007367379015874E-7,5.071821538017787E-9,4.2973679116867935E-7,1.4074817183707155E-16,5.26506094271345E-9,
4.291938600033071E-7,4.839689868448811E-9,4.1904298102134305E-7,1.2665116786811633E-16,5.31118898686404E-9,
4.185364728249169E-7,4.616113890577089E-9,4.0856845963688924E-7,1.136835664876323E-16,5.351899183766998E-9,
4.0809849277076223E-7,4.400903863019393E-9,3.9831047015915726E-7,1.0178553734016523E-16,5.387118646800092E-9,
3.978768794324756E-7,4.193867068791439E-9,3.882662201593931E-7,9.089823146204009E-17,5.416792113392846E-9,
3.8786857561937475E-7,3.994808285343575E-9,3.7843288530390316E-7,8.096356903229222E-17,5.440881949164405E-9,
3.7807051129230376E-7,3.8035302460062865E-9,3.6880761291317574E-7,7.192418637410743E-17,5.459368061197608E-9,
3.684796072896238E-7,3.6198340911181605E-9,3.5938752541179466E-7,6.372350173927267E-17,5.472247722987488E-9,
3.5909277884565846E-7,3.4435198071035596E-9,3.5016972366785723E-7,5.630586044681792E-17,5.479535314391791E-9,
3.499069389045785E-7,3.2743866522267335E-9,3.4115129022255185E-7,4.961673367725268E-17,5.48126198018316E-9,
